Begin Date, End Date, Hits, Pages
19960315,19960321,0,0
19960322,19960328,0,0
19960329,19960331,1,1
19960401,19960407,1,1
19960408,19960414,0,0
19960415,19960421,0,0
19960422,19960428,1,1
19960429,19960430,1,1
19960501,19960507,1,1
19960508,19960514,0,0
19960515,19960521,1,1
19960522,19960528,0,0
19960529,19960531,0,0
19960601,19960607,1,1
19960608,19960614,1,1
19960615,19960621,1,1
19960622,19960628,0,0
19960629,19960630,0,0
19960701,19960707,0,0
19960708,19960714,1,1
19960715,19960721,1,1
19960722,19960728,2,1
19960729,19960731,0,0
19960801,19960807,2,1
19960808,19960814,1,1
19960815,19960821,0,0
19960822,19960828,2,1
19960829,19960831,0,0
19960901,19960907,1,1
19960908,19960914,0,0
19960915,19960921,1,1
19960922,19960928,1,1
19960929,19960930,2,1
19961001,19961007,0,0
19961008,19961014,2,1
19961015,19961021,1,1
19961022,19961028,0,0
19961029,19961031,1,1
19961101,19961107,2,1
19961108,19961114,0,0
19961115,19961121,4,1
19961122,19961128,2,1
19961129,19961130,0,0
19961201,19961207,1,1
19961208,19961214,1,1
19961215,19961221,2,1
19961222,19961228,1,1
19961229,19961231,2,1
19950101,19950107,2,1
19950108,19950114,1,1
19950115,19950121,0,0
19950122,19950128,0,0
19950129,19950131,0,0
19950201,19950207,0,0
19950208,19950214,2,1
19950215,19950221,1,1
19950222,19950228,0,0
19950229,19950229,0,0
19950301,19950307,0,0
19950308,19950314,1,1
19950315,19950321,0,0
19950322,19950328,1,1
19950329,19950331,1,1
19950401,19950407,0,0
19950408,19950414,1,1
19950415,19950421,0,0
19950422,19950428,1,1
19950429,19950430,0,0
19950501,19950507,0,0
19950508,19950514,3,1
19950515,19950521,1,1
19950522,19950528,0,0
19950529,19950531,0,0
19950601,19950607,0,0
19950608,19950614,0,0
19950615,19950621,0,0
19950622,19950628,0,0
19950629,19950630,0,0
19950701,19950707,0,0
19950708,19950714,0,0
19950715,19950721,0,0
19950722,19950728,1,1
19950729,19950731,0,0
19950801,19950807,0,0
19950808,19950814,1,1
19950815,19950821,0,0
19950822,19950828,0,0
19950829,19950831,0,0
19950901,19950907,0,0
19950908,19950914,1,1
19950915,19950921,1,1
19950922,19950928,0,0
19950929,19950930,0,0
19951001,19951007,1,1
19951008,19951014,2,1
19951015,19951021,1,1
19951022,19951028,0,0
19951029,19951031,0,0
19951101,19951107,0,0
19951108,19951114,0,0
19951115,19951121,6,1
19951122,19951128,0,0
19951129,19951130,0,0
19951201,19951207,0,0
19951208,19951214,0,0
19951215,19951221,1,1
19951222,19951228,2,1
19951229,19951231,0,0
19940101,19940107,1,1
19940108,19940114,1,1
19940115,19940121,0,0
19940122,19940128,2,1
19940129,19940131,0,0
19940201,19940207,1,1
19940208,19940214,1,1
19940215,19940221,0,0
19940222,19940228,1,1
19940229,19940229,0,0
19940301,19940307,0,0
19940308,19940314,1,1
19940315,19940321,0,0
19940322,19940328,1,1
19940329,19940331,0,0
19940401,19940407,0,0
19940408,19940414,1,1
19940415,19940421,1,1
19940422,19940428,0,0
19940429,19940430,0,0
19940501,19940507,0,0
19940508,19940514,1,1
19940515,19940521,0,0
19940522,19940528,2,1
19940529,19940531,0,0
19940601,19940607,2,1
19940608,19940614,0,0
19940615,19940621,1,1
19940622,19940628,0,0
19940629,19940630,0,0
19940701,19940707,2,1
19940708,19940714,1,1
19940715,19940721,3,1
19940722,19940728,0,0
19940729,19940731,1,1
19940801,19940807,2,1
19940808,19940814,0,0
19940815,19940821,0,0
19940822,19940828,1,1
19940829,19940831,0,0
19940901,19940907,0,0
19940908,19940914,0,0
19940915,19940921,0,0
19940922,19940928,0,0
19940929,19940930,0,0
19941001,19941007,0,0
19941008,19941014,2,1
19941015,19941021,3,1
19941022,19941028,1,1
19941029,19941031,0,0
19941101,19941107,0,0
19941108,19941114,1,1
19941115,19941121,1,1
19941122,19941128,0,0
19941129,19941130,0,0
19941201,19941207,3,1
19941208,19941214,2,1
19941215,19941221,1,1
19941222,19941228,0,0
19941229,19941231,0,0
19930101,19930107,1,1
19930108,19930114,0,0
19930115,19930121,0,0
19930122,19930128,0,0
19930129,19930131,0,0
19930201,19930207,2,1
19930208,19930214,0,0
19930215,19930221,0,0
19930222,19930228,1,1
19930229,19930229,0,0
19930301,19930307,0,0
19930308,19930314,0,0
19930315,19930321,0,0
19930322,19930328,1,1
19930329,19930331,0,0
19930401,19930407,0,0
19930408,19930414,1,1
19930415,19930421,0,0
19930422,19930428,0,0
19930429,19930430,0,0
19930501,19930507,2,1
19930508,19930514,1,1
19930515,19930521,1,1
19930522,19930528,0,0
19930529,19930531,0,0
19930601,19930607,1,1
19930608,19930614,0,0
19930615,19930621,2,1
19930622,19930628,0,0
19930629,19930630,0,0
19930701,19930707,0,0
19930708,19930714,2,1
19930715,19930721,0,0
19930722,19930728,0,0
19930729,19930731,0,0
19930801,19930807,0,0
19930808,19930814,0,0
19930815,19930821,0,0
19930822,19930828,0,0
19930829,19930831,0,0
19930901,19930907,0,0
19930908,19930914,0,0
19930915,19930921,0,0
19930922,19930928,0,0
19930929,19930930,2,1
19931001,19931007,1,1
19931008,19931014,1,1
19931015,19931021,0,0
19931022,19931028,4,1
19931029,19931031,0,0
19931101,19931107,0,0
19931108,19931114,1,1
19931115,19931121,0,0
19931122,19931128,2,1
19931129,19931130,1,1
19931201,19931207,3,1
19931208,19931214,0,0
19931215,19931221,0,0
19931222,19931228,0,0
19931229,19931231,0,0
19920101,19920107,0,0
19920108,19920114,0,0
19920115,19920121,1,1
19920122,19920128,0,0
19920129,19920131,0,0
19920201,19920207,0,0
19920208,19920214,2,1
19920215,19920221,0,0
19920222,19920228,0,0
19920229,19920229,0,0
19920301,19920307,0,0
19920308,19920314,0,0
19920315,19920321,1,1
19920322,19920328,1,1
19920329,19920331,0,0
19920401,19920407,3,1
19920408,19920414,2,1
19920415,19920421,0,0
19920422,19920428,0,0
19920429,19920430,0,0
19920501,19920507,0,0
19920508,19920514,0,0
19920515,19920521,0,0
19920522,19920528,0,0
19920529,19920531,0,0
19920601,19920607,0,0
19920608,19920614,0,0
19920615,19920621,0,0
19920622,19920628,0,0
19920629,19920630,0,0
19920701,19920707,1,1
19920708,19920714,0,0
19920715,19920721,0,0
19920722,19920728,1,1
19920729,19920731,0,0
19920801,19920807,0,0
19920808,19920814,0,0
19920815,19920821,0,0
19920822,19920828,0,0
19920829,19920831,0,0
19920901,19920907,2,1
19920908,19920914,0,0
19920915,19920921,0,0
19920922,19920928,0,0
19920929,19920930,1,1
19921001,19921007,0,0
19921008,19921014,0,0
19921015,19921021,0,0
19921022,19921028,0,0
19921029,19921031,0,0
19921101,19921107,1,1
19921108,19921114,0,0
19921115,19921121,0,0
19921122,19921128,4,1
19921129,19921130,0,0
19921201,19921207,1,1
19921208,19921214,0,0
19921215,19921221,0,0
19921222,19921228,0,0
19921229,19921231,1,1
19910101,19910107,2,1
19910108,19910114,2,1
19910115,19910121,1,1
19910122,19910128,0,0
19910129,19910131,0,0
19910201,19910207,0,0
19910208,19910214,0,0
19910215,19910221,0,0
19910222,19910228,1,1
19910229,19910229,0,0
19910301,19910307,0,0
19910308,19910314,0,0
19910315,19910321,0,0
19910322,19910328,2,1
19910329,19910331,0,0
19910401,19910407,1,1
19910408,19910414,1,1
19910415,19910421,0,0
19910422,19910428,1,1
19910429,19910430,0,0
19910501,19910507,1,1
19910508,19910514,0,0
19910515,19910521,1,1
19910522,19910528,0,0
19910529,19910531,0,0
19910601,19910607,0,0
19910608,19910614,1,1
19910615,19910621,0,0
19910622,19910628,1,1
19910629,19910630,1,1
19910701,19910707,0,0
19910708,19910714,0,0
19910715,19910721,0,0
19910722,19910728,0,0
19910729,19910731,0,0
19910801,19910807,0,0
19910808,19910814,1,1
19910815,19910821,0,0
19910822,19910828,1,1
19910829,19910831,0,0
19910901,19910907,0,0
19910908,19910914,0,0
19910915,19910921,1,1
19910922,19910928,0,0
19910929,19910930,0,0
19911001,19911007,0,0
19911008,19911014,0,0
19911015,19911021,0,0
19911022,19911028,0,0
19911029,19911031,0,0
19911101,19911107,0,0
19911108,19911114,0,0
19911115,19911121,1,1
19911122,19911128,0,0
19911129,19911130,0,0
19911201,19911207,0,0
19911208,19911214,0,0
19911215,19911221,0,0
19911222,19911228,0,0
19911229,19911231,2,1
19900101,19900107,2,1
19900108,19900114,1,1
19900115,19900121,0,0
19900122,19900128,0,0
19900129,19900131,0,0
19900201,19900207,2,1
19900208,19900214,0,0
19900215,19900221,2,1
19900222,19900228,0,0
19900229,19900229,0,0
19900301,19900307,0,0
19900308,19900314,1,1
19900315,19900321,0,0
19900322,19900328,2,1
19900329,19900331,1,1
19900401,19900407,1,1
19900408,19900414,1,1
19900415,19900421,0,0
19900422,19900428,1,1
19900429,19900430,1,1
19900501,19900507,1,1
19900508,19900514,1,1
19900515,19900521,0,0
19900522,19900528,0,0
19900529,19900531,1,1
19900601,19900607,0,0
19900608,19900614,1,1
19900615,19900621,0,0
19900622,19900628,0,0
19900629,19900630,0,0
19900701,19900707,1,1
19900708,19900714,0,0
19900715,19900721,3,1
19900722,19900728,0,0
19900729,19900731,0,0
19900801,19900807,1,1
19900808,19900814,0,0
19900815,19900821,0,0
19900822,19900828,1,1
19900829,19900831,0,0
19900901,19900907,1,1
19900908,19900914,0,0
19900915,19900921,0,0
19900922,19900928,0,0
19900929,19900930,0,0
19901001,19901007,3,1
19901008,19901014,1,1
19901015,19901021,1,1
19901022,19901028,0,0
19901029,19901031,1,1
19901101,19901107,1,1
19901108,19901114,0,0
19901115,19901121,0,0
19901122,19901128,1,1
19901129,19901130,0,0
19901201,19901207,0,0
19901208,19901214,1,1
19901215,19901221,1,1
19901222,19901228,0,0
19901229,19901231,0,0
19890101,19890107,0,0
19890108,19890114,0,0
19890115,19890121,0,0
19890122,19890128,1,1
19890129,19890131,0,0
19890201,19890207,1,1
19890208,19890214,1,1
19890215,19890221,0,0
19890222,19890228,1,1
19890229,19890229,0,0
19890301,19890307,1,1
19890308,19890314,0,0
19890315,19890321,0,0
19890322,19890328,0,0
19890329,19890331,0,0
19890401,19890407,0,0
19890408,19890414,1,1
19890415,19890421,4,1
19890422,19890428,0,0
19890429,19890430,0,0
19890501,19890507,0,0
19890508,19890514,0,0
19890515,19890521,1,1
19890522,19890528,0,0
19890529,19890531,0,0
19890601,19890607,0,0
19890608,19890614,1,1
19890615,19890621,0,0
19890622,19890628,0,0
19890629,19890630,0,0
19890701,19890707,0,0
19890708,19890714,1,1
19890715,19890721,0,0
19890722,19890728,1,1
19890729,19890731,0,0
19890801,19890807,1,1
19890808,19890814,1,1
19890815,19890821,1,1
19890822,19890828,1,1
19890829,19890831,1,1
19890901,19890907,2,1
19890908,19890914,0,0
19890915,19890921,1,1
19890922,19890928,0,0
19890929,19890930,0,0
19891001,19891007,1,1
19891008,19891014,0,0
19891015,19891021,0,0
19891022,19891028,0,0
19891029,19891031,0,0
19891101,19891107,0,0
19891108,19891114,0,0
19891115,19891121,0,0
19891122,19891128,0,0
19891129,19891130,1,1
19891201,19891207,2,1
19891208,19891214,1,1
19891215,19891221,0,0
19891222,19891228,1,1
19891229,19891231,0,0
19880101,19880107,0,0
19880108,19880114,0,0
19880115,19880121,2,1
19880122,19880128,0,0
19880129,19880131,0,0
19880201,19880207,0,0
19880208,19880214,0,0
19880215,19880221,0,0
19880222,19880228,2,1
19880229,19880229,0,0
19880301,19880307,1,1
19880308,19880314,2,1
19880315,19880321,1,1
19880322,19880328,1,1
19880329,19880331,0,0
19880401,19880407,0,0
19880408,19880414,1,1
19880415,19880421,1,1
19880422,19880428,0,0
19880429,19880430,0,0
19880501,19880507,0,0
19880508,19880514,1,1
19880515,19880521,1,1
19880522,19880528,1,1
19880529,19880531,0,0
19880601,19880607,0,0
19880608,19880614,1,1
19880615,19880621,0,0
19880622,19880628,0,0
19880629,19880630,0,0
19880701,19880707,0,0
19880708,19880714,2,1
19880715,19880721,2,1
19880722,19880728,2,1
19880729,19880731,1,1
19880801,19880807,2,1
19880808,19880814,2,1
19880815,19880821,0,0
19880822,19880828,0,0
19880829,19880831,1,1
19880901,19880907,0,0
19880908,19880914,1,1
19880915,19880921,0,0
19880922,19880928,0,0
19880929,19880930,1,1
19881001,19881007,1,1
19881008,19881014,3,1
19881015,19881021,0,0
19881022,19881028,0,0
19881029,19881031,1,1
19881101,19881107,1,1
19881108,19881114,0,0
19881115,19881121,1,1
19881122,19881128,2,1
19881129,19881130,0,0
19881201,19881207,2,1
19881208,19881214,0,0
19881215,19881221,0,0
19881222,19881228,2,1
19881229,19881231,0,0
19870101,19870107,0,0
19870108,19870114,0,0
19870115,19870121,1,1
19870122,19870128,0,0
19870129,19870131,0,0
19870201,19870207,0,0
19870208,19870214,1,1
19870215,19870221,1,1
19870222,19870228,1,1
19870229,19870229,0,0
19870301,19870307,1,1
19870308,19870314,3,1
19870315,19870321,0,0
19870322,19870328,2,1
19870329,19870331,2,1
19870401,19870407,0,0
19870408,19870414,0,0
19870415,19870421,1,1
19870422,19870428,0,0
19870429,19870430,0,0
19870501,19870507,1,1
19870508,19870514,1,1
19870515,19870521,0,0
19870522,19870528,1,1
19870529,19870531,0,0
19870601,19870607,1,1
19870608,19870614,0,0
19870615,19870621,0,0
19870622,19870628,0,0
19870629,19870630,0,0
19870701,19870707,0,0
19870708,19870714,2,1
19870715,19870721,0,0
19870722,19870728,0,0
19870729,19870731,0,0
19870801,19870807,2,1
19870808,19870814,0,0
19870815,19870821,0,0
19870822,19870828,0,0
19870829,19870831,0,0
19870901,19870907,1,1
19870908,19870914,0,0
19870915,19870921,0,0
19870922,19870928,3,1
19870929,19870930,1,1
19871001,19871007,1,1
19871008,19871014,1,1
19871015,19871021,0,0
19871022,19871028,0,0
19871029,19871031,0,0
19871101,19871107,0,0
19871108,19871114,0,0
19871115,19871121,1,1
19871122,19871128,0,0
19871129,19871130,0,0
19871201,19871207,0,0
19871208,19871214,1,1
19871215,19871221,0,0
19871222,19871228,1,1
19871229,19871231,1,1
19860101,19860107,0,0
19860108,19860114,0,0
19860115,19860121,0,0
19860122,19860128,1,1
19860129,19860131,0,0
19860201,19860207,0,0
19860208,19860214,0,0
19860215,19860221,0,0
19860222,19860228,1,1
19860229,19860229,0,0
19860301,19860307,0,0
19860308,19860314,0,0
19860315,19860321,1,1
19860322,19860328,0,0
19860329,19860331,0,0
19860401,19860407,0,0
19860408,19860414,1,1
19860415,19860421,2,1
19860422,19860428,0,0
19860429,19860430,1,1
19860501,19860507,0,0
19860508,19860514,0,0
19860515,19860521,0,0
19860522,19860528,1,1
19860529,19860531,0,0
19860601,19860607,1,1
19860608,19860614,0,0
19860615,19860621,0,0
19860622,19860628,1,1
19860629,19860630,0,0
19860701,19860707,2,1
19860708,19860714,1,1
19860715,19860721,2,1
19860722,19860728,0,0
19860729,19860731,0,0
19860801,19860807,0,0
19860808,19860814,2,1
19860815,19860821,0,0
19860822,19860828,1,1
19860829,19860831,0,0
19860901,19860907,1,1
19860908,19860914,0,0
19860915,19860921,1,1
19860922,19860928,1,1
19860929,19860930,0,0
19861001,19861007,1,1
19861008,19861014,0,0
19861015,19861021,0,0
19861022,19861028,0,0
19861029,19861031,0,0
19861101,19861107,2,1
19861108,19861114,0,0
19861115,19861121,1,1
19861122,19861128,0,0
19861129,19861130,0,0
19861201,19861207,0,0
19861208,19861214,0,0
19861215,19861221,0,0
19861222,19861228,1,1
19861229,19861231,1,1
19850101,19850107,0,0
19850108,19850114,1,1
19850115,19850121,0,0
19850122,19850128,0,0
19850129,19850131,0,0
19850201,19850207,0,0
19850208,19850214,3,1
19850215,19850221,2,1
19850222,19850228,3,1
19850229,19850229,0,0
19850301,19850307,0,0
19850308,19850314,0,0
19850315,19850321,0,0
19850322,19850328,0,0
19850329,19850331,0,0
19850401,19850407,2,1
19850408,19850414,0,0
19850415,19850421,0,0
19850422,19850428,2,1
19850429,19850430,0,0
19850501,19850507,2,1
19850508,19850514,0,0
19850515,19850521,2,1
19850522,19850528,1,1
19850529,19850531,0,0
19850601,19850607,1,1
19850608,19850614,0,0
19850615,19850621,0,0
19850622,19850628,0,0
19850629,19850630,0,0
19850701,19850707,0,0
19850708,19850714,0,0
19850715,19850721,1,1
19850722,19850728,0,0
19850729,19850731,0,0
19850801,19850807,4,1
19850808,19850814,0,0
19850815,19850821,1,1
19850822,19850828,0,0
19850829,19850831,0,0
19850901,19850907,0,0
19850908,19850914,1,1
19850915,19850921,2,1
19850922,19850928,0,0
19850929,19850930,0,0
19851001,19851007,0,0
19851008,19851014,0,0
19851015,19851021,0,0
19851022,19851028,1,1
19851029,19851031,0,0
19851101,19851107,0,0
19851108,19851114,0,0
19851115,19851121,1,1
19851122,19851128,0,0
19851129,19851130,0,0
19851201,19851207,0,0
19851208,19851214,0,0
19851215,19851221,0,0
19851222,19851228,1,1
19851229,19851231,0,0
19840101,19840107,1,1
19840108,19840114,1,1
19840115,19840121,0,0
19840122,19840128,1,1
19840129,19840131,1,1
19840201,19840207,1,1
19840208,19840214,1,1
19840215,19840221,0,0
19840222,19840228,0,0
19840229,19840229,1,1
19840301,19840307,0,0
19840308,19840314,0,0
19840315,19840321,1,1
19840322,19840328,0,0
19840329,19840331,0,0
19840401,19840407,1,1
19840408,19840414,0,0
19840415,19840421,1,1
19840422,19840428,0,0
19840429,19840430,0,0
19840501,19840507,0,0
19840508,19840514,1,1
19840515,19840521,1,1
19840522,19840528,0,0
19840529,19840531,0,0
19840601,19840607,0,0
19840608,19840614,0,0
19840615,19840621,0,0
19840622,19840628,0,0
19840629,19840630,0,0
19840701,19840707,0,0
19840708,19840714,0,0
19840715,19840721,0,0
19840722,19840728,0,0
19840729,19840731,0,0
19840801,19840807,0,0
19840808,19840814,0,0
19840815,19840821,1,1
19840822,19840828,1,1
19840829,19840831,0,0
19840901,19840907,0,0
19840908,19840914,0,0
19840915,19840921,0,0
19840922,19840928,0,0
19840929,19840930,0,0
19841001,19841007,0,0
19841008,19841014,0,0
19841015,19841021,1,1
19841022,19841028,0,0
19841029,19841031,0,0
19841101,19841107,1,1
19841108,19841114,1,1
19841115,19841121,1,1
19841122,19841128,0,0
19841129,19841130,0,0
19841201,19841207,0,0
19841208,19841214,1,1
19841215,19841221,1,1
19841222,19841228,0,0
19841229,19841231,0,0
19830101,19830107,1,1
19830108,19830114,0,0
19830115,19830121,0,0
19830122,19830128,1,1
19830129,19830131,0,0
19830201,19830207,0,0
19830208,19830214,0,0
19830215,19830221,1,1
19830222,19830228,0,0
19830229,19830229,0,0
19830301,19830307,0,0
19830308,19830314,1,1
19830315,19830321,0,0
19830322,19830328,2,1
19830329,19830331,0,0
19830401,19830407,1,1
19830408,19830414,0,0
19830415,19830421,0,0
19830422,19830428,0,0
19830429,19830430,0,0
19830501,19830507,0,0
19830508,19830514,2,1
19830515,19830521,0,0
19830522,19830528,0,0
19830529,19830531,0,0
19830601,19830607,0,0
19830608,19830614,0,0
19830615,19830621,1,1
19830622,19830628,0,0
19830629,19830630,0,0
19830701,19830707,1,1
19830708,19830714,0,0
19830715,19830721,1,1
19830722,19830728,3,1
19830729,19830731,0,0
19830801,19830807,0,0
19830808,19830814,0,0
19830815,19830821,0,0
19830822,19830828,0,0
19830829,19830831,1,1
19830901,19830907,0,0
19830908,19830914,0,0
19830915,19830921,0,0
19830922,19830928,1,1
19830929,19830930,0,0
19831001,19831007,0,0
19831008,19831014,1,1
19831015,19831021,0,0
19831022,19831028,1,1
19831029,19831031,0,0
19831101,19831107,1,1
19831108,19831114,0,0
19831115,19831121,1,1
19831122,19831128,1,1
19831129,19831130,1,1
19831201,19831207,0,0
19831208,19831214,0,0
19831215,19831221,0,0
19831222,19831228,0,0
19831229,19831231,0,0
19820101,19820107,0,0
19820108,19820114,1,1
19820115,19820121,0,0
19820122,19820128,1,1
19820129,19820131,0,0
19820201,19820207,1,1
19820208,19820214,0,0
19820215,19820221,0,0
19820222,19820228,0,0
19820229,19820229,0,0
19820301,19820307,0,0
19820308,19820314,2,1
19820315,19820321,0,0
19820322,19820328,0,0
19820329,19820331,0,0
19820401,19820407,1,1
19820408,19820414,0,0
19820415,19820421,0,0
19820422,19820428,0,0
19820429,19820430,0,0
19820501,19820507,1,1
19820508,19820514,0,0
19820515,19820521,0,0
19820522,19820528,0,0
19820529,19820531,0,0
19820601,19820607,0,0
19820608,19820614,0,0
19820615,19820621,0,0
19820622,19820628,1,1
19820629,19820630,0,0
19820701,19820707,1,1
19820708,19820714,0,0
19820715,19820721,1,1
19820722,19820728,0,0
19820729,19820731,0,0
19820801,19820807,0,0
19820808,19820814,0,0
19820815,19820821,0,0
19820822,19820828,0,0
19820829,19820831,0,0
19820901,19820907,0,0
19820908,19820914,0,0
19820915,19820921,0,0
19820922,19820928,1,1
19820929,19820930,0,0
19821001,19821007,0,0
19821008,19821014,0,0
19821015,19821021,0,0
19821022,19821028,3,1
19821029,19821031,0,0
19821101,19821107,0,0
19821108,19821114,1,1
19821115,19821121,0,0
19821122,19821128,0,0
19821129,19821130,0,0
19821201,19821207,3,1
19821208,19821214,0,0
19821215,19821221,0,0
19821222,19821228,0,0
19821229,19821231,0,0
19810101,19810107,0,0
19810108,19810114,2,1
19810115,19810121,0,0
19810122,19810128,0,0
19810129,19810131,0,0
19810201,19810207,0,0
19810208,19810214,0,0
19810215,19810221,0,0
19810222,19810228,3,1
19810229,19810229,0,0
19810301,19810307,0,0
19810308,19810314,0,0
19810315,19810321,0,0
19810322,19810328,0,0
19810329,19810331,0,0
19810401,19810407,0,0
19810408,19810414,0,0
19810415,19810421,0,0
19810422,19810428,1,1
19810429,19810430,0,0
19810501,19810507,0,0
19810508,19810514,1,1
19810515,19810521,0,0
19810522,19810528,0,0
19810529,19810531,1,1
19810601,19810607,1,1
19810608,19810614,1,1
19810615,19810621,0,0
19810622,19810628,0,0
19810629,19810630,1,1
19810701,19810707,0,0
19810708,19810714,0,0
19810715,19810721,0,0
19810722,19810728,1,1
19810729,19810731,0,0
19810801,19810807,0,0
19810808,19810814,0,0
19810815,19810821,0,0
19810822,19810828,0,0
19810829,19810831,1,1
19810901,19810907,1,1
19810908,19810914,2,1
19810915,19810921,1,1
19810922,19810928,2,1
19810929,19810930,0,0
19811001,19811007,1,1
19811008,19811014,2,1
19811015,19811021,0,0
19811022,19811028,1,1
19811029,19811031,0,0
19811101,19811107,0,0
19811108,19811114,0,0
19811115,19811121,1,1
19811122,19811128,1,1
19811129,19811130,0,0
19811201,19811207,0,0
19811208,19811214,0,0
19811215,19811221,1,1
19811222,19811228,0,0
19811229,19811231,0,0
19800101,19800107,1,1
19800108,19800114,0,0
19800115,19800121,0,0
19800122,19800128,0,0
19800129,19800131,0,0
19800201,19800207,1,1
19800208,19800214,1,1
19800215,19800221,2,1
19800222,19800228,1,1
19800229,19800229,0,0
19800301,19800307,0,0
19800308,19800314,2,1
19800315,19800321,1,1
19800322,19800328,1,1
19800329,19800331,0,0
19800401,19800407,0,0
19800408,19800414,3,1
19800415,19800421,0,0
19800422,19800428,1,1
19800429,19800430,0,0
19800501,19800507,0,0
19800508,19800514,1,1
19800515,19800521,0,0
19800522,19800528,1,1
19800529,19800531,1,1
19800601,19800607,5,1
19800608,19800614,0,0
19800615,19800621,2,1
19800622,19800628,2,1
19800629,19800630,0,0
19800701,19800707,2,1
19800708,19800714,0,0
19800715,19800721,0,0
19800722,19800728,2,1
19800729,19800731,0,0
19800801,19800807,0,0
19800808,19800814,0,0
19800815,19800821,0,0
19800822,19800828,0,0
19800829,19800831,0,0
19800901,19800907,0,0
19800908,19800914,0,0
19800915,19800921,0,0
19800922,19800928,0,0
19800929,19800930,0,0
19801001,19801007,2,1
19801008,19801014,0,0
19801015,19801021,0,0
19801022,19801028,0,0
19801029,19801031,1,1
19801101,19801107,2,1
19801108,19801114,3,1
19801115,19801121,0,0
19801122,19801128,0,0
19801129,19801130,0,0
19801201,19801207,0,0
19801208,19801214,4,1
19801215,19801221,0,0
19801222,19801228,0,0
19801229,19801231,0,0
19790101,19790107,0,0
19790108,19790114,0,0
19790115,19790121,1,1
19790122,19790128,1,1
19790129,19790131,1,1
19790201,19790207,0,0
19790208,19790214,0,0
19790215,19790221,2,1
19790222,19790228,0,0
19790229,19790229,0,0
19790301,19790307,1,1
19790308,19790314,0,0
19790315,19790321,2,1
19790322,19790328,1,1
19790329,19790331,0,0
19790401,19790407,0,0
19790408,19790414,0,0
19790415,19790421,0,0
19790422,19790428,3,1
19790429,19790430,0,0
19790501,19790507,0,0
19790508,19790514,0,0
19790515,19790521,1,1
19790522,19790528,0,0
19790529,19790531,0,0
19790601,19790607,0,0
19790608,19790614,0,0
19790615,19790621,0,0
19790622,19790628,1,1
19790629,19790630,0,0
19790701,19790707,1,1
19790708,19790714,2,1
19790715,19790721,0,0
19790722,19790728,0,0
19790729,19790731,1,1
19790801,19790807,1,1
19790808,19790814,0,0
19790815,19790821,0,0
19790822,19790828,2,1
19790829,19790831,0,0
19790901,19790907,1,1
19790908,19790914,1,1
19790915,19790921,0,0
19790922,19790928,1,1
19790929,19790930,0,0
19791001,19791007,2,1
19791008,19791014,0,0
19791015,19791021,1,1
19791022,19791028,0,0
19791029,19791031,1,1
19791101,19791107,0,0
19791108,19791114,1,1
19791115,19791121,0,0
19791122,19791128,0,0
19791129,19791130,0,0
19791201,19791207,0,0
19791208,19791214,2,1
19791215,19791221,0,0
19791222,19791228,0,0
19791229,19791231,0,0
19780101,19780107,1,1
19780108,19780114,2,1
19780115,19780121,0,0
19780122,19780128,1,1
19780129,19780131,0,0
19780201,19780207,1,1
19780208,19780214,1,1
19780215,19780221,2,1
19780222,19780228,0,0
19780229,19780229,0,0
19780301,19780307,0,0
19780308,19780314,2,1
19780315,19780321,0,0
19780322,19780328,0,0
19780329,19780331,0,0
19780401,19780407,0,0
19780408,19780414,3,1
19780415,19780421,0,0
19780422,19780428,0,0
19780429,19780430,0,0
19780501,19780507,1,1
19780508,19780514,0,0
19780515,19780521,0,0
19780522,19780528,1,1
19780529,19780531,0,0
19780601,19780607,1,1
19780608,19780614,0,0
19780615,19780621,1,1
19780622,19780628,0,0
19780629,19780630,0,0
19780701,19780707,0,0
19780708,19780714,1,1
19780715,19780721,0,0
19780722,19780728,0,0
19780729,19780731,0,0
19780801,19780807,0,0
19780808,19780814,1,1
19780815,19780821,0,0
19780822,19780828,0,0
19780829,19780831,0,0
19780901,19780907,0,0
19780908,19780914,0,0
19780915,19780921,0,0
19780922,19780928,0,0
19780929,19780930,0,0
19781001,19781007,0,0
19781008,19781014,0,0
19781015,19781021,0,0
19781022,19781028,0,0
19781029,19781031,0,0
19781101,19781107,0,0
19781108,19781114,1,1
19781115,19781121,0,0
19781122,19781128,0,0
19781129,19781130,0,0
19781201,19781207,0,0
19781208,19781214,1,1
19781215,19781221,1,1
19781222,19781228,0,0
19781229,19781231,2,1
19770101,19770107,0,0
19770108,19770114,0,0
19770115,19770121,0,0
19770122,19770128,0,0
19770129,19770131,0,0
19770201,19770207,0,0
19770208,19770214,0,0
19770215,19770221,1,1
19770222,19770228,0,0
19770229,19770229,0,0
19770301,19770307,1,1
19770308,19770314,3,1
19770315,19770321,1,1
19770322,19770328,2,1
19770329,19770331,1,1
19770401,19770407,2,1
19770408,19770414,1,1
19770415,19770421,2,1
19770422,19770428,2,1
19770429,19770430,1,1
19770501,19770507,0,0
19770508,19770514,1,1
19770515,19770521,3,1
19770522,19770528,1,1
19770529,19770531,1,1
19770601,19770607,0,0
19770608,19770614,1,1
19770615,19770621,0,0
19770622,19770628,1,1
19770629,19770630,0,0
19770701,19770707,1,1
19770708,19770714,1,1
19770715,19770721,0,0
19770722,19770728,0,0
19770729,19770731,0,0
19770801,19770807,2,1
19770808,19770814,1,1
