Begin Date, End Date, Hits, Pages
19961029,19961031,2,1
19961101,19961107,24,3
19961108,19961114,23,3
19961115,19961121,16,2
19961122,19961128,16,2
19961129,19961130,3,1
19961201,19961207,15,2
19961208,19961214,14,2
19961215,19961221,16,2
19961222,19961228,15,2
19961229,19961231,13,2
19950101,19950107,20,2
19950108,19950114,17,2
19950115,19950121,24,3
19950122,19950128,17,2
19950129,19950131,7,1
19950201,19950207,14,2
19950208,19950214,21,3
19950215,19950221,23,3
19950222,19950228,24,3
19950229,19950229,2,1
19950301,19950307,19,2
19950308,19950314,14,2
19950315,19950321,12,2
19950322,19950328,21,3
19950329,19950331,8,1
19950401,19950407,28,3
19950408,19950414,16,2
19950415,19950421,14,2
19950422,19950428,17,2
19950429,19950430,8,1
19950501,19950507,18,2
19950508,19950514,14,2
19950515,19950521,17,2
19950522,19950528,9,1
19950529,19950531,5,1
19950601,19950607,19,2
19950608,19950614,19,2
19950615,19950621,19,2
19950622,19950628,26,3
19950629,19950630,7,1
19950701,19950707,23,3
19950708,19950714,31,4
19950715,19950721,17,2
19950722,19950728,16,2
19950729,19950731,11,2
19950801,19950807,18,2
19950808,19950814,13,2
19950815,19950821,20,2
19950822,19950828,8,1
19950829,19950831,15,2
19950901,19950907,11,2
19950908,19950914,14,2
19950915,19950921,23,3
19950922,19950928,27,3
19950929,19950930,9,1
19951001,19951007,24,3
19951008,19951014,40,4
19951015,19951021,29,3
19951022,19951028,33,4
19951029,19951031,10,1
19951101,19951107,17,2
19951108,19951114,15,2
19951115,19951121,33,4
19951122,19951128,22,3
19951129,19951130,8,1
19951201,19951207,32,4
19951208,19951214,34,4
19951215,19951221,32,4
19951222,19951228,14,2
19951229,19951231,12,2
19940101,19940107,15,2
19940108,19940114,16,2
19940115,19940121,16,2
19940122,19940128,39,4
19940129,19940131,15,2
19940201,19940207,41,5
19940208,19940214,32,4
19940215,19940221,37,4
19940222,19940228,27,3
19940229,19940229,4,1
19940301,19940307,31,4
19940308,19940314,29,3
19940315,19940321,37,4
19940322,19940328,35,4
19940329,19940331,11,2
19940401,19940407,30,3
19940408,19940414,23,3
19940415,19940421,29,3
19940422,19940428,23,3
19940429,19940430,8,1
19940501,19940507,26,3
19940508,19940514,34,4
19940515,19940521,29,3
19940522,19940528,31,4
19940529,19940531,10,1
19940601,19940607,23,3
19940608,19940614,50,5
19940615,19940621,42,5
19940622,19940628,36,4
19940629,19940630,19,2
19940701,19940707,39,4
19940708,19940714,41,5
19940715,19940721,47,5
19940722,19940728,44,5
19940729,19940731,25,3
19940801,19940807,52,6
19940808,19940814,55,6
19940815,19940821,63,7
19940822,19940828,48,5
19940829,19940831,10,1
19940901,19940907,23,3
19940908,19940914,23,3
19940915,19940921,28,3
19940922,19940928,34,4
19940929,19940930,8,1
19941001,19941007,31,4
19941008,19941014,26,3
19941015,19941021,26,3
19941022,19941028,24,3
19941029,19941031,13,2
19941101,19941107,19,2
19941108,19941114,22,3
19941115,19941121,25,3
19941122,19941128,19,2
19941129,19941130,4,1
19941201,19941207,19,2
19941208,19941214,11,2
19941215,19941221,15,2
19941222,19941228,15,2
19941229,19941231,6,1
19930101,19930107,30,3
19930108,19930114,24,3
19930115,19930121,14,2
19930122,19930128,25,3
19930129,19930131,9,1
19930201,19930207,35,4
19930208,19930214,35,4
19930215,19930221,39,4
19930222,19930228,31,4
19930229,19930229,1,1
19930301,19930307,21,3
19930308,19930314,30,3
19930315,19930321,33,4
